efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
6GMXV02.4029,21728,7,5.0,-1.0,1,L2,LEV II
6GMXV02.2030,21729,7,9.0,-1.0,1,S1,SULEV
6GMXV02.4029,21729,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21729,7,5.0,-1.0,1,L2,LEV II
6GMXV02.4029,21730,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21730,7,5.0,-1.0,1,L2,LEV II
6GMXV02.4029,21731,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21731,7,5.0,-1.0,1,L2,LEV II
6FMXV04.01ED,21732,8,1.0,-1.0,-1,L1,LEV
6FMXV04.01ED,21732,3,5.0,-1.0,-1,B5,BIN 5
6FMXV04.01ED,21732,7,5.0,-1.0,-1,L2,LEV II
6FMXV04.01FC,21732,7,6.0,-1.0,-1,U2,ULEV II
6FMXV04.01ED,21733,8,1.0,-1.0,-1,L1,LEV
6FMXV04.01ED,21733,3,5.0,-1.0,-1,B5,BIN 5
6FMXV04.01ED,21733,7,5.0,-1.0,-1,L2,LEV II
6FMXV04.01FC,21733,7,6.0,-1.0,1,U2,ULEV II
6FMXV04.6VEM,21734,8,1.0,-1.0,-1,L1,LEV
6FMXV04.6VEM,21734,3,5.0,-1.0,-1,B5,BIN 5
6FMXV04.6VEM,21735,8,1.0,-1.0,-1,L1,LEV
6FMXV04.6VEM,21735,3,5.0,-1.0,-1,B5,BIN 5
6HNXV01.8JKR,21736,3,5.0,-1.0,1,B5,BIN 5
6HNXV01.8JKR,21736,7,6.0,-1.0,1,U2,ULEV II
6HNXV01.8JKR,21737,3,5.0,-1.0,1,B5,BIN 5
6HNXV01.8JKR,21737,7,6.0,-1.0,1,U2,ULEV II
6HYXV02.0CU9,21738,3,1.0,-1.0,-1,B9,BIN 9
6HYXV02.0CU9,21738,7,2.0,-1.0,-1,U1,ULEV
6HYXV02.0CU9,21739,3,1.0,-1.0,-1,B9,BIN 9
6HYXV02.0CU9,21739,7,2.0,-1.0,-1,U1,ULEV
6HYXV02.7KL9,21740,3,1.0,-1.0,-1,B9,BIN 9
6HYXV02.7KL9,21740,7,1.0,-1.0,-1,L1,LEV
6HYXV02.7KL9,21741,3,1.0,-1.0,-1,B9,BIN 9
6HYXV02.7KL9,21741,7,1.0,-1.0,-1,L1,LEV
6HYXV02.7KL9,21742,3,1.0,-1.0,-1,B9,BIN 9
6HYXV02.7KL9,21742,7,1.0,-1.0,-1,L1,LEV
6JCXV04.2DN9,21743,3,5.0,-1.0,-1,B5,BIN 5
6JCXV04.2DN9,21743,7,5.0,-1.0,-1,L2,LEV II
6JCXV04.2DSA,21744,3,1.0,-1.0,-1,B9,BIN 9
6JCXV04.2DSA,21744,7,1.0,-1.0,-1,L1,LEV
6TYXV02.5PEA,21745,3,5.0,-1.0,-1,B5,BIN 5
6TYXV02.5PEA,21745,7,6.0,-1.0,1,U2,ULEV II
6TYXV02.5PEA,21746,3,5.0,-1.0,1,B5,BIN 5
6TYXV02.5PEA,21746,7,6.0,-1.0,1,U2,ULEV II
6TYXV02.5PEA,21747,3,5.0,-1.0,-1,B5,BIN 5
6TYXV02.5PEA,21747,7,6.0,-1.0,1,U2,ULEV II
6TYXV03.5PEB,21748,3,5.0,-1.0,-1,B5,BIN 5
6TYXV03.5PEB,21748,7,6.0,-1.0,1,U2,ULEV II
6MAXV04.2LEV,21749,3,1.0,-1.0,-1,B9,BIN 9
6MAXV04.2LEV,21749,7,1.0,-1.0,-1,L1,LEV
6MAXV04.2LEV,21750,3,1.0,-1.0,-1,B9,BIN 9
6MAXV04.2LEV,21750,7,1.0,-1.0,-1,L1,LEV
6TKXV01.35DA,21751,3,5.0,-1.0,-1,B5,BIN 5
6TKXV01.35DA,21751,7,5.0,-1.0,-1,L2,LEV II
6TKXV01.35DA,21752,3,5.0,-1.0,-1,B5,BIN 5
6TKXV01.35DA,21752,7,5.0,-1.0,-1,L2,LEV II
6MBXV03.5U2A,21753,7,3.0,-1.0,1,U1,ULEV
6MBXV03.5U2A,21753,3,5.0,-1.0,-1,B5,BIN 5
6MBXV03.5U2A,21754,7,3.0,-1.0,-1,U1,ULEV
6MBXV03.5U2A,21754,3,5.0,-1.0,-1,B5,BIN 5
6MBXV05.0U2A,21755,7,3.0,-1.0,-1,U1,ULEV
6MBXV05.0U2A,21755,3,5.0,-1.0,-1,B5,BIN 5
6MBXV05.0U2A,21756,7,3.0,-1.0,-1,U1,ULEV
6MBXV05.0U2A,21756,3,5.0,-1.0,-1,B5,BIN 5
6MBXV05.5LBI,21757,3,1.0,-1.0,-1,B9,BIN 9
6MBXV05.5LBI,21757,7,1.0,-1.0,-1,L1,LEV
6DSXV02.4G4H,21758,7,6.0,-1.0,1,U2,ULEV II
6DSXV02.4GRH,21758,3,5.0,-1.0,1,B5,BIN 5
6DSXV02.4G4H,21759,7,6.0,-1.0,1,U2,ULEV II
6DSXV02.4GRH,21759,3,5.0,-1.0,-1,B5,BIN 5
6DSXV03.8GRC,21760,3,5.0,-1.0,-1,B5,BIN 5
6DSXV03.8GRC,21760,7,5.0,-1.0,-1,L2,LEV II
6DSXV03.8GRC,21761,3,5.0,-1.0,-1,B5,BIN 5
6DSXV03.8GRC,21761,7,5.0,-1.0,-1,L2,LEV II
6GDXV01.6D04,21762,9,5.0,-1.0,1,B5,BIN 5
6GDXV01.6D04,21762,9,6.0,-1.0,1,U2,ULEV II
6GDXV01.6D04,21763,9,5.0,-1.0,1,B5,BIN 5
6GDXV01.6D04,21763,9,6.0,-1.0,1,U2,ULEV II
6GMXV02.0003,21764,9,2.0,-1.0,-1,B8,BIN 8
6GMXV02.0003,21765,9,2.0,-1.0,-1,B8,BIN 8
6GMXV02.8004,21766,9,6.0,-1.0,-1,B4,BIN 4
6GMXV02.8004,21767,9,6.0,-1.0,-1,B4,BIN 4
6FJXV02.5PRA,21768,3,5.0,-1.0,-1,B5,BIN 5
6FJXV02.5PRA,21768,7,5.0,-1.0,-1,L2,LEV II
6FJXX02.5MTC,21769,3,5.0,-1.0,-1,B5,BIN 5
6FJXX02.5MTC,21769,7,5.0,-1.0,-1,L2,LEV II
6FJXV02.5PRA,21770,3,5.0,-1.0,-1,B5,BIN 5
6FJXV02.5PRA,21770,7,5.0,-1.0,-1,L2,LEV II
6FJXX02.5MTC,21771,3,5.0,-1.0,-1,B5,BIN 5
6FJXX02.5MTC,21771,7,5.0,-1.0,-1,L2,LEV II
6FJXV02.5RGV,21772,3,1.0,-1.0,-1,B10,BIN 10
6FJXV02.5RGV,21772,7,1.0,-1.0,-1,L1,LEV
6GDXV01.6D04,21773,9,5.0,-1.0,1,B5,BIN 5
6GDXV01.6D04,21773,9,6.0,-1.0,1,U2,ULEV II
6GDXV01.6D04,21774,9,5.0,-1.0,1,B5,BIN 5
6GDXV01.6D04,21774,9,6.0,-1.0,1,U2,ULEV II
6TYXV02.4WMC,21775,3,1.0,-1.0,-1,B9,BIN 9
6TYXV02.4WMC,21775,7,2.0,-1.0,-1,U1,ULEV
6TYXV02.4WMC,21776,3,1.0,-1.0,-1,B9,BIN 9
6TYXV02.4WMC,21776,7,2.0,-1.0,-1,U1,ULEV
6TYXV01.5VMB,21777,3,1.0,-1.0,-1,B9,BIN 9
6TYXV01.5VMB,21777,7,1.0,-1.0,-1,L1,LEV
6TYXV01.5VMB,21778,3,1.0,-1.0,-1,B9,BIN 9
6TYXV01.5VMB,21778,7,1.0,-1.0,-1,L1,LEV
6VWXV01.9236,21779,3,1.0,-1.0,-1,B10,BIN 10
6VWXV01.9236,21780,3,1.0,-1.0,-1,B10,BIN 10
6VWXV02.5253,21781,3,5.0,-1.0,1,B5,BIN 5
6VWXV02.5253,21781,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5257,21781,3,8.0,-1.0,1,B2,BIN 2
6VWXV02.5257,21781,7,9.0,-1.0,1,S2,SULEV II
6VWXV02.5253,21782,3,5.0,-1.0,1,B5,BIN 5
6VWXV02.5253,21782,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5257,21782,3,8.0,-1.0,1,B2,BIN 2
6VWXV02.5257,21782,7,9.0,-1.0,1,S2,SULEV II
6ADXV02.0352,21783,3,5.0,-1.0,1,B5,BIN 5
6ADXV02.0352,21783,7,6.0,-1.0,1,U2,ULEV II
6ADXV02.0352,21784,3,5.0,-1.0,1,B5,BIN 5
6ADXV02.0352,21784,7,6.0,-1.0,1,U2,ULEV II
6ADXV03.1374,21785,3,5.0,-1.0,-1,B5,BIN 5
6ADXV03.1374,21785,7,5.0,-1.0,-1,L2,LEV II
6ADXV02.0352,21786,3,5.0,-1.0,1,B5,BIN 5
6ADXV02.0352,21786,7,6.0,-1.0,1,U2,ULEV II
6ADXV02.0352,21787,3,5.0,-1.0,-1,B5,BIN 5
6ADXV02.0352,21787,7,6.0,-1.0,1,U2,ULEV II
6ADXV03.1374,21788,3,5.0,-1.0,-1,B5,BIN 5
6ADXV03.1374,21788,7,5.0,-1.0,-1,L2,LEV II
6ADXV03.1364,21789,3,1.0,-1.0,-1,B9,BIN 9
6ADXV03.1364,21789,7,1.0,-1.0,-1,L1,LEV
6ADXV03.1374,21789,3,5.0,-1.0,-1,B5,BIN 5
6ADXV03.1374,21789,7,5.0,-1.0,-1,L2,LEV II
6ADXV04.2345,21790,3,1.0,-1.0,-1,B9,BIN 9
6ADXV04.2345,21790,7,1.0,-1.0,-1,L1,LEV
6ADXV04.2345,21791,3,1.0,-1.0,-1,B9,BIN 9
6ADXV04.2345,21791,7,1.0,-1.0,-1,L1,LEV
6BEXV06.0501,21792,3,1.0,-1.0,-1,B9,BIN 9
6BEXV06.0501,21792,7,1.0,-1.0,-1,L1,LEV
6BMXV03.0N52,21793,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21793,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21794,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21794,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21795,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21795,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21796,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21796,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21797,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21797,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21798,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21798,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21799,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21799,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21800,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21800,7,6.0,-1.0,1,U2,ULEV II
6BMXV03.0N52,21801,3,5.0,-1.0,-1,B5,BIN 5
6BMXV03.0N52,21801,7,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21802,9,5.0,-1.0,-1,B5,BIN 5
6GDXV02.0D04,21802,9,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21803,9,5.0,-1.0,1,B5,BIN 5
6GDXV02.0D04,21803,9,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21804,9,5.0,-1.0,-1,B5,BIN 5
6GDXV02.0D04,21804,9,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21805,9,5.0,-1.0,1,B5,BIN 5
6GDXV02.0D04,21805,9,6.0,-1.0,1,U2,ULEV II
6CRXV02.4VE1,21806,8,1.0,-1.0,-1,L1,LEV
6CRXV02.4VE1,21806,3,5.0,-1.0,-1,B5,BIN 5
6CRXV02.4VE1,21806,7,5.0,-1.0,-1,L2,LEV II
6FMXV02.0VD4,21807,8,1.0,-1.0,-1,L1,LEV
6FMXV02.0VD4,21807,1,6.0,-1.0,1,B4,BIN 4
6FMXV02.0VZP,21807,3,7.0,-1.0,1,B3,BIN 3
6FMXV02.0VZP,21807,7,9.0,-1.0,1,S2,SULEV II
6FMXV02.0VD4,21808,8,1.0,-1.0,-1,L1,LEV
6FMXV02.0VD4,21808,1,6.0,-1.0,1,B4,BIN 4
6FMXV02.0VZP,21808,3,7.0,-1.0,1,B3,BIN 3
6FMXV02.0VZP,21808,7,9.0,-1.0,1,S2,SULEV II
6FMXV02.3VD5,21809,8,1.0,-1.0,-1,L1,LEV
6FMXV02.3VD5,21809,3,5.0,-1.0,1,B5,BIN 5
6FMXV02.3VD5,21809,7,6.0,-1.0,1,U2,ULEV II
6HYXV01.6MW5,21810,3,5.0,-1.0,1,B5,BIN 5
6HYXV01.6MW5,21810,7,6.0,-1.0,1,U2,ULEV II
6HYXV01.6MW5,21811,3,5.0,-1.0,1,B5,BIN 5
6HYXV01.6MW5,21811,7,6.0,-1.0,1,U2,ULEV II
6NSXV03.5G7A,21812,3,5.0,-1.0,-1,B5,BIN 5
6NSXV03.5G7A,21812,7,5.0,-1.0,-1,L2,LEV II
6NSXV03.5G7A,21813,3,5.0,-1.0,-1,B5,BIN 5
6NSXV03.5G7A,21813,7,5.0,-1.0,-1,L2,LEV II
6NSXV03.5G7C,21814,3,5.0,-1.0,-1,B5,BIN 5
6NSXV03.5G7C,21814,7,5.0,-1.0,-1,L2,LEV II
6NSXV03.5G7A,21815,3,5.0,-1.0,-1,B5,BIN 5
6NSXV03.5G7A,21815,7,5.0,-1.0,-1,L2,LEV II
6JCXV03.0DNH,21816,3,5.0,-1.0,-1,B5,BIN 5
6JCXV03.0DNH,21816,7,6.0,-1.0,-1,U2,ULEV II
6JCXV03.0DNH,21817,3,5.0,-1.0,-1,B5,BIN 5
6JCXV03.0DNH,21817,7,6.0,-1.0,-1,U2,ULEV II
6KMXV01.6BW5,21818,3,5.0,-1.0,1,B5,BIN 5
6KMXV01.6BW5,21818,7,6.0,-1.0,1,U2,ULEV II
6KMXV01.6BW5,21819,3,5.0,-1.0,1,B5,BIN 5
6KMXV01.6BW5,21819,7,6.0,-1.0,1,U2,ULEV II
6TKXV02.0NH1,21820,7,9.0,-1.0,1,S2,SULEV II
6TKXV02.35NM,21820,3,5.0,-1.0,1,B5,BIN 5
6TKXV02.0NH1,21821,7,9.0,-1.0,1,S2,SULEV II
6TKXV02.35NM,21821,3,5.0,-1.0,1,B5,BIN 5
6TKXV02.35NM,21822,3,5.0,-1.0,1,B5,BIN 5
6TKXV02.3NG1,21822,7,9.0,-1.0,1,S2,SULEV II
6TKXV02.35NM,21823,3,5.0,-1.0,1,B5,BIN 5
6TKXV02.3NG1,21823,7,9.0,-1.0,1,S2,SULEV II
6MBXV02.5U2A,21824,7,3.0,-1.0,1,U1,ULEV
6MBXV02.5U2A,21824,3,5.0,-1.0,-1,B5,BIN 5
6MBXV02.5U2A,21825,7,3.0,-1.0,1,U1,ULEV
6MBXV02.5U2A,21825,3,5.0,-1.0,-1,B5,BIN 5
6MBXV03.5U2A,21826,7,3.0,-1.0,1,U1,ULEV
6MBXV03.5U2A,21826,3,5.0,-1.0,-1,B5,BIN 5
6MBXV03.5U2A,21827,7,3.0,-1.0,1,U1,ULEV
6MBXV03.5U2A,21827,3,5.0,-1.0,-1,B5,BIN 5
6MBXV03.5U2A,21828,7,3.0,-1.0,1,U1,ULEV
6MBXV03.5U2A,21828,3,5.0,-1.0,-1,B5,BIN 5
6MBXV03.5U2A,21829,7,3.0,-1.0,1,U1,ULEV
6MBXV03.5U2A,21829,3,5.0,-1.0,-1,B5,BIN 5
6MBXV03.5U2A,21830,7,3.0,-1.0,-1,U1,ULEV
6MBXV03.5U2A,21830,3,5.0,-1.0,-1,B5,BIN 5
6MBXV05.5LBI,21831,3,1.0,-1.0,-1,B9,BIN 9
6MBXV05.5LBI,21831,7,1.0,-1.0,-1,L1,LEV
6MBXV05.0U2A,21832,7,3.0,-1.0,-1,U1,ULEV
6MBXV05.0U2A,21832,3,5.0,-1.0,-1,B5,BIN 5
6MBXV05.5LBI,21833,3,1.0,-1.0,-1,B9,BIN 9
6MBXV05.5LBI,21833,7,1.0,-1.0,-1,L1,LEV
6MBXV06.0LBI,21834,1,2.0,-1.0,-1,B8,BIN 8
6MBXV06.0LBI,21835,1,2.0,-1.0,-1,B8,BIN 8
6MBXV05.0U2A,21836,7,3.0,-1.0,-1,U1,ULEV
6MBXV05.0U2A,21836,3,5.0,-1.0,-1,B5,BIN 5
6MBXV05.5LBI,21837,3,1.0,-1.0,-1,B9,BIN 9
6MBXV05.5LBI,21837,7,1.0,-1.0,-1,L1,LEV
6MTXV02.0GR4,21838,3,5.0,-1.0,1,B5,BIN 5
6MTXV02.0GR4,21838,7,6.0,-1.0,1,U2,ULEV II
6MTXV02.0GR4,21839,3,5.0,-1.0,1,B5,BIN 5
6MTXV02.0GR4,21839,7,6.0,-1.0,1,U2,ULEV II
6MTXV02.4G2G,21840,7,2.0,-1.0,-1,U1,ULEV
6MTXV02.4GBG,21840,3,1.0,-1.0,-1,B9,BIN 9
6MTXV02.4G2G,21841,7,2.0,-1.0,-1,U1,ULEV
6MTXV02.4GBG,21841,3,1.0,-1.0,-1,B9,BIN 9
6MTXV02.0GBB,21842,3,1.0,-1.0,-1,B9,BIN 9
6MTXV02.0GBB,21842,7,1.0,-1.0,-1,L1,LEV
6MTXV02.0GBB,21843,3,1.0,-1.0,-1,B9,BIN 9
6MTXV02.0GBB,21843,7,1.0,-1.0,-1,L1,LEV
6NSXV01.8S2A,21844,1,5.0,-1.0,1,B5,BIN 5
6NSXV01.8S2A,21845,1,5.0,-1.0,1,B5,BIN 5
6NSXV02.5S5A,21846,1,5.0,-1.0,-1,B5,BIN 5
6NSXV02.5N5A,21847,3,1.0,-1.0,-1,B9,BIN 9
6NSXV02.5N5A,21847,7,1.0,-1.0,-1,L1,LEV
6GMXV02.4028,21848,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4028,21848,7,5.0,-1.0,1,L2,LEV II
6GMXB03.9146,21849,3,5.0,-1.0,1,B5,BIN 5
6GMXB03.9146,21849,7,5.0,-1.0,1,L2,LEV II
6GMXB03.9146,21850,3,5.0,-1.0,-1,B5,BIN 5
6GMXB03.9146,21850,7,5.0,-1.0,-1,L2,LEV II
6GMXV03.9041,21851,9,2.0,-1.0,-1,B8,BIN 8
6GMXB03.9146,21852,3,5.0,-1.0,-1,B5,BIN 5
6GMXB03.9146,21852,7,5.0,-1.0,-1,L2,LEV II
6GMXB03.9146,21853,3,5.0,-1.0,-1,B5,BIN 5
6GMXB03.9146,21853,7,5.0,-1.0,-1,L2,LEV II
6GMXB03.9146,21854,3,5.0,-1.0,-1,B5,BIN 5
6GMXV06.0081,21855,9,2.0,-1.0,-1,B8,BIN 8
6GMXV06.0081,21856,9,2.0,-1.0,-1,B8,BIN 8
6GMXV02.0003,21857,9,2.0,-1.0,-1,B8,BIN 8
6GMXV02.0003,21858,9,2.0,-1.0,-1,B8,BIN 8
6GMXV02.8004,21859,9,6.0,-1.0,-1,B4,BIN 4
6GMXV02.8004,21860,9,6.0,-1.0,-1,B4,BIN 4
6GMXV02.0018,21861,9,2.0,-1.0,-1,B8,BIN 8
6GMXV02.2030,21862,7,9.0,-1.0,1,S1,SULEV
6GMXV02.4029,21862,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21862,7,5.0,-1.0,1,L2,LEV II
6GMXV02.2030,21863,7,9.0,-1.0,1,S1,SULEV
6GMXV02.4029,21863,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21863,7,5.0,-1.0,1,L2,LEV II
6GMXV02.4029,21864,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21864,7,5.0,-1.0,1,L2,LEV II
6GMXV02.4029,21865,3,5.0,-1.0,1,B5,BIN 5
6GMXV02.4029,21865,7,5.0,-1.0,1,L2,LEV II
6FJXX02.5YPY,21866,9,2.0,-1.0,-1,B8,BIN 8
6FJXX02.5MTC,21867,3,5.0,-1.0,-1,B5,BIN 5
6FJXX02.5MTC,21867,7,5.0,-1.0,-1,L2,LEV II
6FJXX02.5NVD,21867,3,5.0,-1.0,-1,B5,BIN 5
6FJXX02.5NVD,21867,7,9.0,-1.0,1,S2,SULEV II
6FJXX02.5MTC,21868,3,5.0,-1.0,1,B5,BIN 5
6FJXX02.5MTC,21868,7,5.0,-1.0,1,L2,LEV II
6FJXX02.5NVD,21868,3,5.0,-1.0,1,B5,BIN 5
6FJXX02.5NVD,21868,7,9.0,-1.0,1,S2,SULEV II
6FJXX02.5YPY,21869,9,2.0,-1.0,-1,B8,BIN 8
6SKXV2.295D1,21870,3,2.0,-1.0,-1,B8,BIN 8
6SKXV2.295D1,21871,3,2.0,-1.0,-1,B8,BIN 8
6SKXV2.295D1,21872,3,2.0,-1.0,-1,B8,BIN 8
6GDXV02.0D04,21873,9,5.0,-1.0,-1,B5,BIN 5
6GDXV02.0D04,21873,9,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21874,9,5.0,-1.0,1,B5,BIN 5
6GDXV02.0D04,21874,9,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21875,9,5.0,-1.0,-1,B5,BIN 5
6GDXV02.0D04,21875,9,6.0,-1.0,1,U2,ULEV II
6GDXV02.0D04,21876,9,5.0,-1.0,1,B5,BIN 5
6GDXV02.0D04,21876,9,6.0,-1.0,1,U2,ULEV II
6TYXV02.4BEB,21877,3,5.0,-1.0,1,B5,BIN 5
6TYXV02.4BEB,21877,7,6.0,-1.0,1,U2,ULEV II
6TYXV02.4BEB,21878,3,5.0,-1.0,1,B5,BIN 5
6TYXV02.4BEB,21878,7,6.0,-1.0,1,U2,ULEV II
6TYXV03.3BEA,21879,3,5.0,-1.0,-1,B5,BIN 5
6TYXV03.3BEA,21879,7,6.0,-1.0,1,U2,ULEV II
6TYXV03.3BEA,21880,3,5.0,-1.0,-1,B5,BIN 5
6TYXV03.3BEA,21880,7,6.0,-1.0,1,U2,ULEV II
6TYXV01.8PEA,21881,3,5.0,-1.0,1,B5,BIN 5
6TYXV01.8PEA,21881,7,6.0,-1.0,1,U2,ULEV II
6TYXV01.8PEA,21882,3,5.0,-1.0,1,B5,BIN 5
6TYXV01.8PEA,21882,7,6.0,-1.0,1,U2,ULEV II
6TYXV01.8VRA,21883,3,1.0,-1.0,-1,B10,BIN 10
6TYXV01.8VRA,21883,7,1.0,-1.0,-1,L1,LEV
6VWXV01.9236,21884,3,1.0,-1.0,-1,B10,BIN 10
6VWXV01.9236,21885,3,1.0,-1.0,-1,B10,BIN 10
6VWXV02.0223,21886,3,5.0,-1.0,1,B5,BIN 5
6VWXV02.0223,21887,3,5.0,-1.0,1,B5,BIN 5
6VWXV02.5253,21888,3,5.0,-1.0,-1,B5,BIN 5
6VWXV02.5253,21888,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5257,21888,3,8.0,-1.0,1,B2,BIN 2
6VWXV02.5257,21888,7,9.0,-1.0,1,S2,SULEV II
6VWXV02.5253,21889,3,5.0,-1.0,-1,B5,BIN 5
6VWXV02.5253,21889,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5257,21889,3,8.0,-1.0,1,B2,BIN 2
6VWXV02.5257,21889,7,9.0,-1.0,1,S2,SULEV II
6ADXV01.8356,21890,3,2.0,-1.0,-1,B8,BIN 8
6ADXV01.8356,21891,3,2.0,-1.0,-1,B8,BIN 8
6VWXV01.9238,21892,3,1.0,-1.0,-1,B10,BIN 10
6VWXV01.9238,21893,3,1.0,-1.0,-1,B10,BIN 10
6ADXV02.0366,21894,3,5.0,-1.0,1,B5,BIN 5
6ADXV02.0366,21894,7,6.0,-1.0,1,U2,ULEV II
6ADXV02.0366,21895,3,5.0,-1.0,1,B5,BIN 5
6ADXV02.0366,21895,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5253,21896,3,5.0,-1.0,-1,B5,BIN 5
6VWXV02.5253,21896,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5257,21896,3,8.0,-1.0,1,B2,BIN 2
6VWXV02.5257,21896,7,9.0,-1.0,1,S2,SULEV II
6VWXV02.5253,21897,3,5.0,-1.0,-1,B5,BIN 5
6VWXV02.5253,21897,7,6.0,-1.0,1,U2,ULEV II
6VWXV02.5257,21897,3,8.0,-1.0,1,B2,BIN 2
6VWXV02.5257,21897,7,9.0,-1.0,1,S2,SULEV II
6VVXB02.5U2T,21898,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21898,7,6.0,-1.0,1,U2,ULEV II
6VVXB02.5U2T,21899,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21899,7,6.0,-1.0,1,U2,ULEV II
6VVXV02.4U2N,21900,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.4U2N,21900,7,6.0,-1.0,1,U2,ULEV II
6VVXV02.4S2N,21901,7,9.0,-1.0,1,S2,SULEV II
6VVXV02.4U2N,21901,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.4U2N,21901,7,6.0,-1.0,1,U2,ULEV II
6VVXB02.5U2T,21902,3,5.0,-1.0,1,B5,BIN 5
6VVXB02.5U2T,21902,7,6.0,-1.0,1,U2,ULEV II
6VVXB02.5U2T,21903,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21903,7,6.0,-1.0,1,U2,ULEV II
6VVXB02.5U2T,21904,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21904,7,6.0,-1.0,1,U2,ULEV II
6VVXB02.5U2T,21905,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21905,7,6.0,-1.0,1,U2,ULEV II
6VVXV02.4S2N,21906,7,9.0,-1.0,1,S2,SULEV II
6VVXV02.4U2N,21906,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.4U2N,21906,7,6.0,-1.0,1,U2,ULEV II
6VVXV02.4U2N,21907,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.4U2N,21907,7,6.0,-1.0,1,U2,ULEV II
6VVXV02.5L2T,21908,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.5L2T,21908,7,5.0,-1.0,-1,L2,LEV II
6VVXV02.5L2T,21909,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.5L2T,21909,7,5.0,-1.0,-1,L2,LEV II
6VVXB02.5U2T,21910,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21910,7,6.0,-1.0,1,U2,ULEV II
6VVXB02.5U2T,21911,3,5.0,-1.0,-1,B5,BIN 5
6VVXB02.5U2T,21911,7,6.0,-1.0,1,U2,ULEV II
6VVXV02.5L2T,21912,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.5L2T,21912,7,5.0,-1.0,-1,L2,LEV II
6VVXV02.5L2T,21913,3,5.0,-1.0,-1,B5,BIN 5
6VVXV02.5L2T,21913,7,5.0,-1.0,-1,L2,LEV II
6HNXV03.5MKR,21914,3,5.0,-1.0,-1,B5,BIN 5
6HNXV03.5MKR,21914,7,6.0,-1.0,-1,U2,ULEV II
6HNXV03.2NKR,21915,3,5.0,-1.0,-1,B5,BIN 5
6HNXV03.2NKR,21915,7,6.0,-1.0,1,U2,ULEV II
6HNXV03.2NKR,21916,3,5.0,-1.0,-1,B5,BIN 5
6HNXV03.2NKR,21916,7,6.0,-1.0,1,U2,ULEV II
6ADXV03.1374,21917,3,5.0,-1.0,-1,B5,BIN 5
6ADXV03.1374,21917,7,5.0,-1.0,-1,L2,LEV II
6ADXV03.1364,21918,3,1.0,-1.0,-1,B9,BIN 9
6ADXV03.1364,21918,7,1.0,-1.0,-1,L1,LEV
6ADXV03.1374,21918,3,5.0,-1.0,-1,B5,BIN 5
